"","coord","sample","p2.5","p25","p50","n_reads","p75","p97.5","cycle_num","size","replicate"
"1","Metridinidae",NA,NA,NA,NA,0.381908360888049,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"2","Metridinidae",NA,NA,NA,NA,0.37503220517625,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"3","Euphausiidae",NA,NA,NA,NA,0.278302629507164,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"4","unidentified Calanoida",NA,NA,NA,NA,0.243658508022017,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"5","Euphausiidae",NA,NA,NA,NA,0.210094858882773,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"6","unidentified Calanoida",NA,NA,NA,NA,0.185088962368131,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"7","other",NA,NA,NA,NA,0.0849279775149315,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"8","Calanidae",NA,NA,NA,NA,0.0832650193231057,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"9","other",NA,NA,NA,NA,0.0811683199496142,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"10","Calanidae",NA,NA,NA,NA,0.0717997165800661,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"11","Eucalanidae",NA,NA,NA,NA,0.00170980208455323,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"12","Rhincalanidae",NA,NA,NA,NA,0.0013116289963696,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"13","Rhincalanidae",NA,NA,NA,NA,0.00102346087230357,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"14","Eucalanidae",NA,NA,NA,NA,0.000708549834671705,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"15","Clausocalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"16","Clausocalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"17","Oithonidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"18","Oithonidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
"19","Paracalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.2"
"20","Paracalanidae",NA,NA,NA,NA,0,NA,NA,30,"0.2-0.5mm","C1.T7.H9_S3.3"
